data;

param numFacilities := 45;
2628 43055 0.158735 0.152388
2629 36940 0.993565 0.749187
2630 15076 0.668872 0.437130
2631 92723 0.372298 0.888033
2632 49986 0.796426 0.943361
2633 75416 0.449079 0.588258
2634 41192 0.879437 0.137209
2635 83480 0.975177 0.840151
2636 73007 0.998757 0.407204
2637 48634 0.327492 0.155425
2638 32247 0.011484 0.831808
2639 30171 0.730132 0.854536
2640 21342 0.111760 0.472587
2641 38910 0.330602 0.110061
2642 49886 0.026404 0.833415
2643 4713 0.685193 0.260774
2644 44373 0.415053 0.889266
2645 5793 0.754106 0.024884
2646 70802 0.856436 0.546559
2647 74997 0.660957 0.598229
2648 52058 0.449385 0.187644
2649 11106 0.346726 0.170720
2650 63858 0.155986 0.292594
2651 99014 0.553256 0.420648
2652 31981 0.116634 0.198181
2653 60483 0.518283 0.386191
2654 5227 0.285341 0.432108
2655 13824 0.906937 0.284974
2656 71742 0.905972 0.431250
2657 53311 0.456393 0.378661
2658 71118 0.397156 0.377777
2659 80369 0.039115 0.981366
2660 94921 0.274310 0.864169
2661 11171 0.809476 0.045282
2662 61772 0.391169 0.471820
2663 69960 0.915287 0.097269
2664 65580 0.561733 0.092912
2665 90824 0.756185 0.261985
2666 1291 0.145782 0.145764
2667 5829 0.873888 0.403650
2668 25006 0.618696 0.831208
2669 13157 0.220793 0.961622
2670 86279 0.574228 0.883611
2671 71807 0.326207 0.136969
2672 52303 0.479789 0.228625
2673 26976 0.272431 0.108144
2674 11529 0.026505 0.038793
2675 937 0.729737 0.850689
2676 21590 0.649288 0.508540
2677 1885 0.181581 0.501182
2678 41100 0.838635 0.870225
2679 99247 0.869820 0.684819
2680 37423 0.430407 0.251117
2681 82787 0.808116 0.493834
2682 70869 0.610454 0.071298
2683 97960 0.790515 0.631562
2684 28730 0.747806 0.396832
2685 87799 0.368152 0.109725
2686 67390 0.045833 0.497054
2687 86625 0.596301 0.896846
2688 19668 0.830999 0.143186
2689 27402 0.842216 0.108018
2690 59419 0.183567 0.137096
2691 89493 0.678125 0.812957
2692 2143 0.200321 0.368402
2693 100670 0.566155 0.493987
2694 55168 0.470068 0.197663
2695 4472 0.042287 0.028802
2696 70524 0.537319 0.982351
2697 9150 0.975284 0.926654
2698 36145 0.067752 0.102717
2699 44922 0.103558 0.404705
2700 63775 0.313663 0.527049
2701 91033 0.969533 0.312582
2702 57991 0.692596 0.932979
2703 44012 0.951966 0.442623
2704 57220 0.581695 0.381155
2705 5919 0.906989 0.135511
2706 47972 0.993118 0.496574
2707 24422 0.208412 0.974919
2708 3928 0.284267 0.934314
2709 67084 0.753884 0.184152
2710 50025 0.093369 0.104395
2711 64111 0.758277 0.798052
2712 97466 0.949355 0.584926
2713 5061 0.033623 0.601460
2714 43555 0.494908 0.372162
2715 10238 0.600895 0.949727
2716 468 0.056758 0.149760
2717 90428 0.113874 0.434791
2718 40574 0.504337 0.117118
2719 2927 0.952181 0.344527
2720 73447 0.742106 0.737123
2721 59301 0.335369 0.685566
2722 65998 0.539376 0.942968
2723 82728 0.317459 0.851903
2724 29169 0.547154 0.685545
2725 38100 0.476711 0.262457
2726 32789 0.663313 0.870412
2727 24524 0.527334 0.772337
2728 12901 0.992206 0.782464
2729 102912 0.020512 0.722814
2730 1023 0.003516 0.076550
2731 64064 0.476170 0.990981
2732 64878 0.217733 0.806833
2733 69082 0.361231 0.851510
2734 65728 0.209948 0.202302
2735 274 0.620603 0.446943
2736 96323 0.798475 0.581285
2737 17785 0.034174 0.253776
2738 36602 0.644189 0.884385
2739 3412 0.824784 0.147421
2740 71439 0.712437 0.025078
2741 56168 0.030776 0.828949
2742 8911 0.123691 0.008890
2743 105717 0.966624 0.625458
2744 67339 0.479976 0.119882
2745 28754 0.932630 0.751650
2746 14545 0.046295 0.068007
2747 88070 0.543223 0.018853
2748 64045 0.267639 0.442548
2749 65614 0.079470 0.084353
2750 46391 0.664589 0.496129
2751 94232 0.559670 0.855137
2752 83019 0.357669 0.518096
2753 34537 0.497891 0.676784
2754 102780 0.159737 0.606547
2755 102843 0.330968 0.597203
2756 85341 0.482880 0.794689
2757 46944 0.690359 0.872426
2758 18548 0.329443 0.861958
2759 86726 0.733709 0.747324
2760 42369 0.110870 0.383666
2761 107965 0.793421 0.540716
2762 79886 0.631933 0.423281
2763 55694 0.648039 0.990791
2764 70579 0.917786 0.545276
2765 12706 0.205226 0.366268
2766 44426 0.576714 0.413544
2767 29801 0.566459 0.329438
2768 60963 0.713540 0.842449
2769 662 0.131460 0.439857
2770 62875 0.013142 0.823462
2771 71763 0.651206 0.469895
2772 101916 0.361106 0.769006
2773 58806 0.795952 0.916024
2774 68822 0.180898 0.023300
2775 100356 0.812001 0.548267
2776 77339 0.019617 0.102513
2777 56220 0.254419 0.769373
2778 27696 0.478607 0.767732
2779 73961 0.341461 0.919354
2780 62412 0.839937 0.410857
2781 46491 0.398851 0.277426
2782 29263 0.175739 0.167995
2783 102228 0.180408 0.866681
2784 49444 0.448446 0.056285
2785 77945 0.335969 0.374895
2786 79775 0.164809 0.475165
2787 59697 0.142844 0.869115
2788 58317 0.135923 0.965447
2789 62979 0.369768 0.890102
2790 60474 0.990434 0.998329
2791 91569 0.220290 0.197837
2792 28262 0.802164 0.784425
2793 2600 0.342785 0.757808
2794 50127 0.953848 0.302499
2795 81484 0.858970 0.782629
2796 74890 0.902170 0.673180
2797 67595 0.290687 0.151904
2798 105379 0.283144 0.068286
2799 102281 0.882544 0.963412
2800 83473 0.367669 0.507640
2801 56855 0.355408 0.400338
2802 83902 0.295718 0.473293
2803 106174 0.730928 0.080889
2804 102808 0.097370 0.810743
2805 98939 0.775099 0.516549
2806 50102 0.492547 0.288744
2807 22843 0.166597 0.954375
2808 107237 0.647647 0.251388
2809 64220 0.783164 0.536541
2810 44978 0.451210 0.180029
2811 43498 0.499125 0.838585
2812 23857 0.216628 0.350457
2813 51403 0.123444 0.285455
2814 59911 0.707996 0.863328
2815 89873 0.155591 0.854613
2816 41121 0.573316 0.890248
2817 70712 0.684042 0.566717
2818 24206 0.902269 0.011940
2819 111428 0.346113 0.261587
2820 58283 0.775178 0.797243
2821 104594 0.854847 0.356931
2822 29172 0.145728 0.512917
2823 90907 0.402237 0.638482
2824 56601 0.709459 0.834346
2825 55464 0.021916 0.463597
2826 24528 0.045248 0.845450
2827 105999 0.854422 0.304724
2828 60603 0.964994 0.858465
2829 61430 0.510576 0.025365
2830 62058 0.958217 0.209429
2831 75541 0.915996 0.113603
2832 6511 0.178363 0.303440
2833 89507 0.448544 0.082671
2834 62501 0.983796 0.368674
2835 72567 0.801612 0.771410
2836 108800 0.258489 0.141392
2837 26444 0.483382 0.032713
2838 18336 0.261208 0.371273
2839 55479 0.057400 0.362754
2840 101814 0.879325 0.187803
2841 97457 0.754759 0.187066
2842 64415 0.306835 0.151561
2843 67262 0.206945 0.602027
2844 108430 0.753746 0.368233
2845 77098 0.461927 0.604731
2846 57877 0.798117 0.743011
2847 45292 0.427950 0.649515
2848 26100 0.287967 0.904412
2849 72858 0.304308 0.505026
2850 52929 0.718696 0.554138
2851 34516 0.797759 0.991551
2852 101637 0.697084 0.387313
2853 4653 0.250834 0.890823
2854 77668 0.467434 0.613810
2855 106682 0.885490 0.404026
2856 63450 0.912991 0.319314
2857 103125 0.657956 0.976279
2858 77049 0.610009 0.368853
2859 27732 0.436047 0.661585
2860 32464 0.827181 0.395581
2861 110779 0.547889 0.752111
2862 115165 0.112591 0.730159
2863 70569 0.248897 0.812326
2864 67570 0.277264 0.116510
2865 521 0.785992 0.273965
2866 81819 0.171990 0.642119
2867 15720 0.870685 0.763705
2868 75262 0.779383 0.479426
2869 42794 0.667523 0.955627
2870 69399 0.918140 0.990618
2871 33851 0.184398 0.763680
2872 40473 0.880373 0.698915
2873 66367 0.524995 0.882314
2874 54716 0.775943 0.942609
2875 36817 0.179888 0.073640
2876 79981 0.224149 0.400998
2877 25707 0.676191 0.594804
2878 73235 0.450882 0.572692
2879 105005 0.316536 0.951103
2880 58759 0.994401 0.800774
2881 82404 0.958760 0.300079
2882 38616 0.663274 0.532714
2883 41898 0.743688 0.425924
2884 70084 0.876292 0.071246
2885 77521 0.995518 0.819847
2886 47047 0.669266 0.190933
2887 68178 0.101800 0.143115
2888 92023 0.768124 0.926824
2889 13691 0.159222 0.002637
2890 70426 0.711756 0.363588
2891 30070 0.352864 0.295012
2892 97854 0.767528 0.695265
2893 56776 0.296042 0.873285
2894 80978 0.185687 0.600669
2895 71443 0.103396 0.607610
2896 34702 0.940804 0.491996
2897 16554 0.072347 0.757663
2898 39616 0.075589 0.102125
2899 46525 0.686724 0.162501
2900 89800 0.395828 0.702872
2901 13049 0.907308 0.348530
2902 17166 0.870521 0.685520
2903 81951 0.634562 0.937821
2904 13836 0.207732 0.742388
2905 74093 0.997847 0.065085
2906 44543 0.999647 0.319993
2907 28795 0.095767 0.083805
2908 74866 0.720878 0.029466
2909 66 0.393173 0.264521
2910 89357 0.238709 0.195137
2911 70798 0.660402 0.638752
2912 61823 0.747349 0.490441
2913 18356 0.444270 0.048173
2914 87128 0.992026 0.272907
2915 71483 0.259695 0.598126
2916 20740 0.906539 0.531562
2917 57264 0.791458 0.229833
2918 55306 0.061795 0.200181
2919 28390 0.842888 0.875602
2920 110107 0.645361 0.477986
2921 33099 0.712286 0.760810
2922 106984 0.937582 0.719619
2923 116183 0.547400 0.668423
2924 101984 0.781372 0.460364
2925 95398 0.068240 0.020700
2926 55640 0.851810 0.407908
2927 90476 0.549221 0.350027
2928 84264 0.406059 0.626120
2929 4946 0.152818 0.144465
2930 111392 0.050764 0.424840
2931 35986 0.260375 0.772924
2932 44642 0.913419 0.468686
2933 56045 0.742407 0.429386
2934 95180 0.590813 0.837634
2935 49458 0.179474 0.688122
2936 6041 0.187727 0.910240
2937 95079 0.376796 0.678692
2938 99716 0.096733 0.956550
2939 102547 0.920561 0.945660
2940 37540 0.182090 0.460269
2941 46195 0.857701 0.579788
2942 106048 0.938831 0.137483
2943 49311 0.233023 0.321554
2944 119807 0.705217 0.255652
2945 109059 0.990233 0.920513
2946 58209 0.650649 0.518592
2947 49498 0.200640 0.031731
2948 19633 0.850873 0.070705
2949 34924 0.171556 0.054847
2950 112609 0.807094 0.953926
2951 53972 0.967323 0.895400
2952 74191 0.112217 0.415182
2953 56286 0.570759 0.371256
2954 83744 0.294956 0.529429
2955 45255 0.172967 0.084021
2956 44212 0.557272 0.872372
2957 57562 0.935861 0.531379
2958 112590 0.997290 0.474580
2959 17293 0.681255 0.893547
2960 13788 0.539160 0.893367
2961 113443 0.346435 0.814382
2962 32558 0.612261 0.701388
2963 60923 0.059070 0.520240
2964 66898 0.573211 0.018417
2965 17756 0.519568 0.444090
2966 11232 0.185498 0.447655
2967 84352 0.516280 0.677161
2968 64428 0.385952 0.755183
2969 74912 0.664617 0.250707
2970 123230 0.987072 0.460058
2971 54660 0.210516 0.623324
2972 48315 0.500200 0.630866
2973 12090 0.273760 0.328703
2974 68446 0.344694 0.480262
2975 91723 0.090526 0.996040
2976 89822 0.943952 0.890472
2977 83404 0.307629 0.935732
2978 79580 0.316502 0.936665
2979 33769 0.888364 0.652260
2980 719 0.907955 0.073925
2981 1014 0.976671 0.779175
2982 87556 0.990690 0.302909
2983 98609 0.886486 0.673649
2984 87862 0.465027 0.460494
2985 54015 0.881266 0.139958
2986 65486 0.978049 0.148482
2987 97049 0.848748 0.548212
2988 97879 0.749462 0.149145
2989 67119 0.102520 0.084714
2990 23280 0.458731 0.045311
2991 111473 0.715022 0.214492
2992 13333 0.524141 0.052529
2993 126442 0.893620 0.324724
2994 7158 0.501528 0.008568
2995 103082 0.186033 0.880874
2996 116956 0.802339 0.369112
2997 126168 0.982567 0.019518
2998 95541 0.810273 0.541518
2999 113171 0.919012 0.422616
3000 47057 0.029215 0.686040
3001 42587 0.900013 0.797342
3002 37418 0.617271 0.559033
3003 70789 0.997927 0.768450
3004 112335 0.055768 0.023303
3005 12891 0.970997 0.650154
3006 340 0.043508 0.907276
3007 77814 0.432426 0.653239
3008 11145 0.404758 0.838962
3009 20170 0.440007 0.644113
3010 58623 0.115377 0.155964
3011 67913 0.026588 0.472131
3012 59052 0.530084 0.566908
3013 110593 0.818004 0.683640
3014 20311 0.425660 0.082251
3015 13852 0.530975 0.004855
3016 33729 0.828376 0.721540
3017 127305 0.201185 0.735884
3018 55042 0.650882 0.768208
3019 76156 0.183755 0.502775
3020 14487 0.921069 0.545676
3021 69458 0.166550 0.465994
3022 59027 0.678633 0.867462
3023 116211 0.298106 0.218094
3024 33271 0.630872 0.837317
3025 87231 0.817345 0.563234
3026 43561 0.530211 0.168675
3027 129596 0.288205 0.548795
3028 41159 0.658786 0.464016
3029 63348 0.072744 0.999007
3030 39974 0.157965 0.369008
3031 118966 0.291731 0.196000
3032 58956 0.588003 0.780888
3033 24679 0.348043 0.181663
3034 9150 0.787951 0.322394
3035 107784 0.344349 0.709778
3036 40986 0.528186 0.894856
3037 105921 0.816402 0.779649
3038 105079 0.442350 0.450843
3039 55544 0.360674 0.627223
3040 114460 0.602749 0.885008
3041 92771 0.719564 0.774199
3042 28882 0.425033 0.464524
3043 8728 0.709654 0.221642
3044 137486 0.844238 0.456162
3045 79163 0.791314 0.236331
3046 70152 0.540810 0.367560
3047 129437 0.909010 0.824476
3048 42512 0.147365 0.211425
3049 24531 0.681862 0.774673
3050 62881 0.628702 0.123178
3051 124180 0.415470 0.104080
3052 35320 0.763144 0.309141
3053 85357 0.783927 0.880003
3054 73596 0.102410 0.551280
3055 18375 0.901114 0.289238
3056 25097 0.333306 0.694190
3057 14101 0.762007 0.454478
3058 49433 0.038671 0.452610
3059 89101 0.843924 0.752651
3060 54008 0.544448 0.506953
3061 120158 0.698778 0.581144
3062 120594 0.595595 0.445278
3063 124065 0.245799 0.117441
3064 1498 0.445532 0.548992
3065 14372 0.787319 0.801042
3066 85015 0.305049 0.122801
3067 41668 0.977172 0.249072
3068 48707 0.736874 0.968684
3069 32349 0.716368 0.910505
3070 77848 0.396182 0.547967
3071 118833 0.569359 0.296313
3072 81056 0.302644 0.535392
3073 79171 0.510518 0.957170
3074 102255 0.631409 0.000434
3075 28847 0.161569 0.131991
3076 55441 0.837080 0.196108
3077 69494 0.200589 0.164717
3078 42527 0.760625 0.060901
3079 48535 0.162826 0.720558
3080 137029 0.959192 0.648695
3081 127897 0.022601 0.923094
3082 140014 0.231905 0.707961
3083 51041 0.909797 0.979985
3084 106220 0.014987 0.126960
3085 26521 0.384506 0.155162
3086 47566 0.363042 0.685311
3087 60784 0.742414 0.427357
3088 135842 0.711523 0.328137
3089 20187 0.290144 0.766135
3090 106350 0.728430 0.533517
3091 23803 0.078299 0.554833
3092 118323 0.048246 0.313828
3093 14676 0.587352 0.814413
3094 121028 0.105478 0.456579
3095 64719 0.711021 0.314760
3096 34776 0.836871 0.472054
3097 51588 0.379440 0.801606
3098 84382 0.946884 0.489164
3099 108261 0.551947 0.618936
3100 62063 0.089901 0.438337
3101 1147 0.495320 0.492170
3102 58417 0.539710 0.567929
3103 142789 0.052996 0.273021
3104 123725 0.338159 0.880049
3105 94215 0.740989 0.281675
3106 11642 0.778016 0.893484
3107 103143 0.431804 0.228141
3108 146394 0.399887 0.758869
3109 106341 0.583338 0.974389
3110 8113 0.323565 0.354467
3111 48037 0.938041 0.643187
3112 38788 0.863088 0.947545
3113 43980 0.678712 0.043611
3114 47358 0.677231 0.520732
3115 116774 0.157247 0.089594
3116 104818 0.435793 0.394986
3117 120885 0.706889 0.516787
3118 39295 0.385253 0.028489
3119 10411 0.339829 0.239207
3120 42820 0.274886 0.029200
3121 1043 0.881826 0.694599
3122 48430 0.477012 0.454129
3123 65258 0.436254 0.968450
3124 120754 0.374712 0.633856
3125 73974 0.193508 0.569209
3126 108136 0.772643 0.469975
3127 123144 0.543342 0.918963
3128 78467 0.312714 0.373376
3129 154334 0.105938 0.113634
3130 39757 0.979779 0.633402
3131 4797 0.789825 0.901367
3132 128665 0.377625 0.548420
3133 6482 0.508274 0.575838
3134 107728 0.547162 0.178199
3135 10599 0.449857 0.556980
3136 63797 0.162310 0.166601
3137 34318 0.167646 0.266559
3138 122804 0.444387 0.117472
3139 148318 0.133976 0.243721
3140 110711 0.981282 0.101951
3141 90605 0.913201 0.955764
3142 36606 0.799837 0.338581
3143 76437 0.050091 0.911055
3144 68302 0.398991 0.150962
3145 93461 0.544104 0.682444
3146 30051 0.064174 0.438332
3147 40336 0.490277 0.556259
3148 80916 0.316410 0.009705
3149 116982 0.041808 0.849050
3150 46361 0.075274 0.879103
3151 75688 0.517178 0.722147
3152 4535 0.699693 0.996579
3153 6832 0.149613 0.458932
3154 26112 0.506882 0.141144
3155 42518 0.880866 0.068193
3156 157457 0.879362 0.240630
3157 18750 0.539263 0.693398
3158 38881 0.090403 0.818884
3159 33642 0.894057 0.144752
3160 37584 0.018866 0.413509
3161 60640 0.037157 0.475607
3162 162686 0.514849 0.036099
3163 105187 0.323553 0.876664
3164 12800 0.550713 0.381010
3165 149290 0.400410 0.399946
3166 164080 0.212161 0.285511
3167 124627 0.464865 0.902988
3168 119496 0.904814 0.637749
3169 35130 0.300875 0.950041
3170 130641 0.964205 0.729264
3171 82881 0.425825 0.314334
3172 60993 0.643308 0.146889
3173 14176 0.113950 0.207290
3174 46630 0.922428 0.598737
3175 63453 0.161146 0.359346
3176 5604 0.858956 0.520932
3177 111192 0.918818 0.874565
3178 9052 0.789083 0.684400
3179 104947 0.657979 0.126381
3180 130165 0.209329 0.717663
3181 67616 0.224458 0.164483
3182 62585 0.668804 0.370330
3183 87057 0.376663 0.531599
3184 95166 0.082827 0.463985
3185 41366 0.144482 0.347936
3186 119800 0.898319 0.961633
3187 24907 0.145884 0.708088
3188 160839 0.211274 0.768107
3189 104014 0.590626 0.721227
3190 24689 0.913437 0.897164
3191 15371 0.480476 0.597663
3192 157193 0.384882 0.776385
3193 153018 0.717227 0.541892
3194 67707 0.311557 0.558876
3195 20963 0.102387 0.406864
3196 42431 0.240225 0.864436
3197 12428 0.491895 0.433894
3198 103366 0.313108 0.666498
3199 150131 0.225706 0.790332
3200 69671 0.057873 0.132382
3201 4462 0.888125 0.835919
3202 71355 0.751503 0.786066
3203 77919 0.341548 0.967603
3204 60878 0.721668 0.497198
3205 102912 0.642593 0.155807
3206 131352 0.662549 0.325792
3207 96686 0.404418 0.808762
3208 121074 0.164435 0.995727
3209 140398 0.050123 0.484590
3210 12671 0.575221 0.682647
3211 88543 0.427683 0.534957
3212 142135 0.794582 0.606198
3213 135712 0.584517 0.557064
3214 56310 0.300930 0.937806
3215 156743 0.897613 0.094773
3216 76002 0.423683 0.893017
3217 48770 0.420616 0.576092
3218 101387 0.766394 0.413446
3219 136487 0.552368 0.863877
3220 155783 0.571917 0.176445
3221 61211 0.522346 0.499024
3222 137528 0.309106 0.636602
3223 140650 0.058267 0.730028
3224 44237 0.601071 0.379569
3225 27929 0.174489 0.782629
3226 35232 0.518557 0.969367
3227 9420 0.912501 0.670999
3228 131934 0.143261 0.494420
3229 12787 0.039524 0.463857
3230 6323 0.605893 0.951378
3231 32 0.527020 0.107632
3232 86201 0.417441 0.488273
3233 76495 0.825323 0.373420
3234 87869 0.247593 0.656180
3235 93927 0.043378 0.675792
3236 74082 0.403627 0.430809
3237 53579 0.512385 0.407030
3238 176934 0.879576 0.372319
3239 90471 0.960756 0.823133
3240 38118 0.122070 0.665213
3241 99846 0.183110 0.268946
3242 169743 0.432956 0.441181
3243 42129 0.087173 0.893653
3244 182124 0.520286 0.994749
3245 95484 0.320658 0.615256
3246 131538 0.423050 0.249561
3247 190966 0.799781 0.292213
3248 65301 0.102920 0.418591
3249 94177 0.928423 0.912374
3250 130692 0.204742 0.347881
3251 133737 0.989499 0.321386
3252 109177 0.282184 0.546671
3253 56044 0.205685 0.003170
3254 157554 0.525980 0.867661
3255 58049 0.919082 0.241914
3256 138495 0.728496 0.075484
3257 144053 0.498999 0.120765
3258 179673 0.084255 0.171870
3259 64815 0.239076 0.851347
3260 141300 0.572941 0.907752
3261 178818 0.424526 0.675342
3262 182949 0.767120 0.331743
3263 169087 0.489561 0.864184
3264 110694 0.155603 0.274969
3265 83201 0.803512 0.396764
3266 135508 0.922585 0.740959
3267 28129 0.525362 0.161498
3268 161060 0.836442 0.133466
3269 150946 0.633489 0.066646
3270 168115 0.989263 0.420269
3271 64038 0.333336 0.036025
3272 59463 0.532949 0.150861
3273 94494 0.048144 0.839343
3274 187590 0.577867 0.387226
3275 68087 0.109011 0.740930
3276 57080 0.075493 0.064597
3277 40553 0.653034 0.155016
3278 126426 0.957627 0.954989
3279 92828 0.867830 0.144151
3280 90862 0.761689 0.448597
3281 21655 0.874100 0.706033
3282 65892 0.804462 0.727461
3283 58333 0.415943 0.151206
3284 124848 0.983379 0.433222
3285 181089 0.671746 0.099492
3286 126642 0.510096 0.029187
3287 42280 0.167545 0.566470
3288 91656 0.991085 0.441852
3289 24244 0.778667 0.056673
3290 85879 0.046143 0.519401
3291 110557 0.190942 0.943880
3292 24375 0.104808 0.743798
3293 72174 0.682044 0.487976
3294 10255 0.647859 0.345365
3295 178391 0.174628 0.398693
3296 184632 0.087388 0.206061
3297 125121 0.715285 0.710949
3298 32053 0.365312 0.941099
3299 7322 0.508136 0.226506
3300 129268 0.643555 0.450650
3301 184178 0.819514 0.224789
3302 102548 0.060476 0.966548
3303 199338 0.434320 0.577536
3304 78416 0.352131 0.341066
3305 163631 0.723289 0.594923
3306 213706 0.520477 0.948691
3307 8265 0.951040 0.630366
3308 137941 0.693838 0.077465
3309 143334 0.488821 0.477684
3310 46623 0.088183 0.997724
3311 34491 0.553304 0.708113
3312 150201 0.570407 0.888286
3313 91222 0.124456 0.156782
3314 220643 0.546065 0.100940
3315 112534 0.465831 0.074521
3316 227430 0.290120 0.008116
3317 139250 0.970099 0.803317
3318 51814 0.207408 0.992493
3319 101441 0.145019 0.811931
3320 196151 0.554476 0.048499
3321 111971 0.904723 0.055581
3322 96515 0.592136 0.898304
3323 81492 0.591757 0.108583
3324 118786 0.133403 0.249816
3325 218754 0.750523 0.871491
3326 2186 0.680821 0.130607
3327 215468 0.435103 0.716093
3328 52198 0.310360 0.479003
3329 164911 0.176971 0.076532
3330 178082 0.522365 0.577162
3331 33723 0.188714 0.887408
3332 51382 0.940476 0.079104
3333 62168 0.642531 0.302040
3334 149289 0.401309 0.316720
3335 176350 0.141467 0.279261
3336 67437 0.920961 0.747972
3337 175817 0.792212 0.651140
3338 49694 0.709297 0.309829
3339 168814 0.552429 0.024897
3340 90177 0.777961 0.266410
3341 36135 0.451649 0.724619
3342 4008 0.800634 0.991877
3343 101220 0.441443 0.927877
3344 11354 0.142000 0.701560
3345 42325 0.021670 0.093728
3346 151652 0.215088 0.455080
3347 136665 0.122260 0.151565
3348 46773 0.783836 0.286274
3349 217568 0.166870 0.338741
3350 214085 0.498935 0.870133
3351 182651 0.409559 0.062520
3352 260168 0.532422 0.243902
3353 228021 0.570116 0.389722
3354 18 0.679543 0.031509
3355 12935 0.448340 0.417876
3356 175909 0.152296 0.860854
3357 154014 0.360084 0.748051
3358 149032 0.013130 0.085139
3359 83895 0.082665 0.155998
3360 129017 0.106427 0.561047
3361 49733 0.706033 0.702528
3362 160860 0.037915 0.397799
3363 71054 0.838058 0.765537
3364 268773 0.714080 0.719716
3365 2651 0.990620 0.047434
3366 250089 0.265981 0.100052
3367 25534 0.244300 0.835858
3368 1854 0.048292 0.805466
3369 154509 0.210081 0.683917
3370 49993 0.182166 0.234466
3371 227196 0.925686 0.415170
3372 39045 0.101693 0.233873
3373 88955 0.374162 0.553714
3374 185992 0.590925 0.399856
3375 221666 0.324132 0.505133
3376 163553 0.316467 0.935925
3377 256490 0.747357 0.716924
3378 99519 0.110101 0.352830
3379 238715 0.731655 0.698351
3380 203774 0.998451 0.752288
3381 224867 0.889786 0.639972
3382 110510 0.503900 0.325519
3383 44958 0.385594 0.605247
3384 70718 0.256299 0.729431
3385 243020 0.581841 0.907770
3386 166324 0.626158 0.887730
3387 3851 0.893878 0.834293
3388 121308 0.337322 0.675648
3389 259616 0.873359 0.004459
3390 217812 0.140702 0.147464
3391 182727 0.830342 0.238010
3392 174616 0.633390 0.105715
3393 207054 0.093609 0.296015
3394 233190 0.010499 0.831301
3395 116098 0.446580 0.442885
3396 127873 0.399373 0.104924
3397 75933 0.169064 0.973329
3398 252358 0.034573 0.453454
3399 30141 0.572212 0.564997
3400 88893 0.898546 0.459236
3401 185125 0.083682 0.591534
3402 76738 0.096076 0.763433
3403 190909 0.065653 0.748111
3404 95934 0.629893 0.035830
3405 91721 0.509950 0.552865
3406 299091 0.659870 0.017617
3407 85394 0.629950 0.543155
3408 301459 0.460840 0.979622
3409 334339 0.865596 0.222037
3410 88289 0.232998 0.880335
3411 223445 0.511783 0.973121
3412 118038 0.130249 0.076939
3413 280996 0.748805 0.678517
3414 183804 0.393723 0.025987
3415 356715 0.921976 0.745688
3416 348707 0.707717 0.818917
3417 255109 0.888848 0.894518
3418 4152 0.258394 0.416544
3419 254562 0.025289 0.228559
3420 239397 0.456427 0.458407
3421 280362 0.843134 0.199228
3422 202741 0.763564 0.756837
3423 291860 0.988157 0.439391
3424 284586 0.756044 0.544065
3425 61267 0.989990 0.189099
3426 245912 0.273473 0.908753
3427 329906 0.214867 0.809944
3428 221268 0.622229 0.161927
3429 3424 0.637518 0.326191
3430 33601 0.978616 0.837038
3431 35356 0.322258 0.992536
3432 365221 0.808500 0.193892
3433 445211 0.582482 0.712823
3434 357510 0.885042 0.777477
3435 77646 0.027343 0.904995
3436 282576 0.265719 0.982459
3437 212791 0.666756 0.407769
3438 397542 0.296220 0.731854
3439 259268 0.133295 0.934017
3440 24280 0.731167 0.418833
3441 38489 0.542993 0.606201
3442 155200 0.833272 0.334008
3443 485638 0.666763 0.713178
3444 13254 0.875795 0.225441
3445 304152 0.402619 0.422721
3446 355953 0.671997 0.763921
3447 176272 0.941262 0.912037
3448 130957 0.362840 0.482188
3449 34662 0.195261 0.597227
3450 587474 0.344133 0.048874
3451 112082 0.534536 0.780289
3452 20400 0.323525 0.691241
3453 103629 0.188692 0.387875
3454 394539 0.445677 0.597895
3455 24223 0.853328 0.626574
3456 531289 0.218384 0.869068
3457 473900 0.226334 0.663803
3458 128384 0.109106 0.067810
3459 260635 0.581783 0.388430
3460 27542 0.824773 0.227787
3461 616247 0.877356 0.638461
3462 245841 0.307525 0.780951
3463 208794 0.606399 0.887435
3464 637266 0.809839 0.113756
3465 47475 0.837956 0.141399
3466 515518 0.931805 0.640116
3467 489826 0.348365 0.779020
3468 165974 0.788219 0.670796
3469 1083588 0.251627 0.251787
3470 776382 0.564925 0.193901
3471 459959 0.944402 0.348792
3472 314718 0.337129 0.369079
3473 580969 0.125036 0.215674
3474 2350123 0.083223 0.464249
3475 2254508 0.512509 0.253408
3476 1120773 0.127456 0.281908;

end;
